3.500000,-69.371151,-70.792667,
3.550000,-69.371151,-70.792667,
3.600000,-69.371151,-70.792667,
3.650000,-69.371151,-70.792667,
3.700000,-69.371151,-70.792667,
3.750000,-69.371151,-70.792667,
3.800000,-69.371151,-70.792667,
3.850000,-69.371151,-70.792667,
3.900000,-69.371151,-70.792667,
3.950000,-69.371151,-70.792667,
4.000000,-69.371151,-70.792667,
4.050000,-69.371151,-70.792667,
4.100000,-69.371151,-70.792667,
4.150000,-69.371151,-70.792667,
4.200000,-69.371151,-70.792667,
4.250000,-69.371151,-70.792667,
4.300000,-69.371151,-70.792667,
4.350000,-69.371151,-70.792667,
4.400000,-69.371151,-70.792667,
4.450000,-69.371151,-70.792667,
4.500000,-69.371151,-70.792667,
4.550000,-69.371151,-70.792667,
4.600000,-69.371151,-70.792667,
4.650000,-69.371151,-70.792667,
4.700000,-69.371151,-70.792667,
4.750000,-69.371151,-70.792667,
4.800000,-69.371151,-70.792667,
4.850000,-69.371151,-70.792667,
4.900000,-69.371151,-70.792667,
4.950000,-69.371151,-70.792667,
5.000000,-69.371151,-70.792667,
5.050000,-69.371151,-70.792667,
5.100000,-69.371151,-70.792667,
5.150000,-69.371151,-70.792667,
5.200000,-69.371151,-70.792667,
5.250000,-69.371151,-70.792667,
5.300000,-69.371151,-70.792667,
5.350000,-69.371151,-70.792667,
5.400000,-69.371151,-70.792667,
5.450000,-69.371151,-70.792667,
5.500000,-69.371151,-70.792667,
5.550000,-69.371151,-70.792667,
5.600000,-69.371151,-70.792667,
5.650000,-69.371151,-70.792667,
5.700000,-69.371151,-70.792667,
5.750000,-69.371151,-70.792667,
5.800000,-69.371151,-70.792667,
5.850000,-69.371151,-70.792667,
5.900000,-69.371151,-70.792667,
5.950000,-69.371151,-70.792667,
6.000000,-69.371151,-70.792667,
6.050000,-69.371151,-70.792667,
6.100000,-69.371151,-70.792667,
6.150000,-69.371151,-70.792667,
6.200000,-69.371151,-70.792667,
6.250000,-69.371151,-70.792667,
6.300000,-69.371151,-70.792667,
6.350000,-69.371151,-70.792667,
6.400000,-69.371151,-70.792667,
6.450000,-69.371151,-70.792667,
6.500000,-69.371151,-70.792667,
6.550000,-69.371151,-70.792667,
6.600000,-69.371151,-70.792667,
6.650000,-69.371151,-70.792667,
6.700000,-69.371151,-70.792667,
6.750000,-69.371151,-70.792667,
6.800000,-69.371151,-70.792667,
6.850000,-69.371151,-70.792667,
6.900000,-69.371151,-70.792667,
6.950000,-69.371151,-70.792667,
7.000000,-69.371151,-70.792667,
7.050000,-69.371151,-70.792667,
7.100000,-69.371151,-70.792667,
7.150000,-69.371151,-70.792667,
7.200000,-69.371151,-70.792667,
7.250000,-69.371151,-70.792667,
7.300000,-69.371151,-70.792667,
7.350000,-69.371151,-70.792667,
7.400000,-69.371151,-70.792667,
7.450000,-69.371151,-70.792667,
7.500000,-69.371151,-70.792667,
7.550000,-69.371151,-70.792667,
7.600000,-69.371151,-70.792667,
7.650000,-69.371151,-70.792667,
7.700000,-69.371151,-70.792667,
7.750000,-69.371151,-70.792667,
7.800000,-69.371151,-70.792667,
7.850000,-69.371151,-70.792667,
7.900000,-69.371151,-70.792667,
7.950000,-69.371151,-70.792667,
8.000000,-69.371151,-70.792667,
8.050000,-69.371151,-70.792667,
8.100000,-69.371151,-70.792667,
8.150000,-69.371151,-70.792667,
8.200000,-69.371151,-70.792667,
8.250000,-69.371151,-70.792667,
8.300000,-69.371151,-70.792667,
8.350000,-69.371151,-70.792667,
8.400000,-69.371151,-70.792667,
8.450000,-69.371151,-70.792667,
8.500000,-69.371151,-70.792667,
8.550000,-69.371151,-70.792667,
8.600000,-69.371151,-70.792667,
8.650000,-69.371151,-70.792667,
8.700000,-69.371151,-70.792667,
8.750000,-69.371151,-70.792667,
8.800000,-69.371151,-70.792667,
8.850000,-69.371151,-70.792667,
8.900000,-69.371151,-70.792667,
8.950000,-69.371151,-70.792667,
9.000000,-69.371151,-70.792667,
9.050000,-69.371151,-70.792667,
9.100000,-69.371151,-70.792667,
9.150000,-69.371151,-70.792667,
9.200000,-69.371151,-70.792667,
9.250000,-69.371151,-70.792667,
9.300000,-69.371151,-70.792667,
9.350000,-69.371151,-70.792667,
9.400000,-69.371151,-70.792667,
9.450000,-69.371151,-70.792667,
9.500000,-69.371151,-70.792667,
9.550000,-69.371151,-70.792667,
9.600000,-69.371151,-70.792667,
9.650000,-69.371151,-70.792667,
9.700000,-69.371151,-70.792667,
9.750000,-69.371151,-70.792667,
9.800000,-69.371151,-70.792667,
9.850000,-69.371151,-70.792667,
9.900000,-69.371151,-70.792667,
9.950000,-69.371151,-70.792667,
